Date,Branch,Shift,Inflow_m3,Outflow_m3,Backwashing_m3,Non_Revenue_Pct,Revenue_Water_m3,Loss_m3,Total_Production_Cost_RWF,Water_Revenue_RWF,Net_Profit_RWF,Recorded_By,pH_Level,Turbidity_NTU,Temperature,Chlorine_mgL,Nitrate_mgL,Efficiency_%
2021-04-19,NZOVE,Night,81291.1,64052.8,2892.6,10,54754.9,17238.3,2123739.0,42051778.0,39928039.0,system_historical,6.81,3.56,23.29,0.43,38.45,78.8
2021-04-20,NZOVE,Day,70691.8,52562.2,2295.4,10,45010.6,18129.6,1998352.0,34568113.0,32569760.0,system_historical,7.03,2.1,22.16,0.41,21.81,74.4
2021-04-21,NZOVE,Day,70903.8,53326.8,2219.6,10,45774.5,17577.0,2438822.0,35154840.0,32716018.0,system_historical,6.81,4.21,24.0,0.4,42.22,75.2
2021-04-21,NZOVE,Night,72220.6,51157.5,2037.3,10,44004.4,21063.0,2351465.0,33795413.0,31443948.0,system_historical,7.25,3.78,20.59,0.36,26.01,70.8
2021-04-22,NZOVE,Day,82304.8,61064.5,2942.7,10,52015.3,21240.3,2508154.0,39947787.0,37439633.0,system_historical,7.25,3.92,21.63,0.34,31.36,74.2
2021-04-23,NZOVE,Day,81842.4,62512.8,2091.5,10,54170.0,19329.6,2444755.0,41602574.0,39157819.0,system_historical,7.49,1.97,22.47,0.39,22.84,76.4
2021-04-23,NZOVE,Night,80071.3,57655.4,1739.9,10,50150.0,22415.9,2654277.0,38515186.0,35860909.0,system_historical,7.42,2.57,20.86,0.4,36.36,72.0
2021-04-24,NZOVE,Day,78410.4,61086.4,3010.9,10,51966.8,17324.0,2495982.0,39910537.0,37414555.0,system_historical,7.38,1.77,20.58,0.33,17.67,77.9
2021-04-25,NZOVE,Day,83081.7,60578.6,2434.6,10,52086.1,22503.1,2461508.0,40002107.0,37540599.0,system_historical,7.43,2.27,20.4,0.33,29.79,72.9
2021-04-26,NZOVE,Day,84132.0,61094.9,2512.5,10,52472.9,23037.0,2386165.0,40299225.0,37913060.0,system_historical,7.35,2.46,19.91,0.28,33.09,72.6
2021-04-26,NZOVE,Night,70630.8,56359.3,2001.0,10,48722.3,14271.5,2413244.0,37418761.0,35005517.0,system_historical,7.4,4.27,21.94,0.33,24.73,79.8
2021-04-27,NZOVE,Day,75570.1,54322.9,2358.5,10,46532.1,21247.1,2505174.0,35736686.0,33231512.0,system_historical,7.26,1.92,21.36,0.44,28.08,71.9
2021-04-27,NZOVE,Night,76484.7,53892.0,2148.4,10,46354.4,22592.7,2276315.0,35600189.0,33323874.0,system_historical,6.88,1.65,18.75,0.35,23.75,70.5
2021-04-28,NZOVE,Day,73165.9,54543.5,2207.0,10,46882.1,18622.4,2154018.0,36005446.0,33851428.0,system_historical,7.38,3.11,18.84,0.3,27.82,74.5
2021-04-29,NZOVE,Day,73252.9,52474.8,2170.9,10,45056.5,20778.1,1955977.0,34603378.0,32647400.0,system_historical,7.43,3.59,23.26,0.4,32.72,71.6
2021-04-29,NZOVE,Night,80425.8,59943.1,2024.2,10,51924.6,20482.7,2700271.0,39878084.0,37177813.0,system_historical,7.37,2.9,20.71,0.28,35.21,74.5
2021-04-30,NZOVE,Day,72506.0,50812.8,1559.6,10,44171.9,21693.2,2077077.0,33924037.0,31846960.0,system_historical,6.96,3.33,19.33,0.28,18.21,70.1
2021-05-01,NZOVE,Day,80086.4,63711.3,2215.7,10,55124.4,16375.1,2108350.0,42335545.0,40227194.0,system_historical,6.96,4.49,19.53,0.44,41.3,79.6
2021-05-02,NZOVE,Day,74283.0,53664.5,2488.2,10,45809.8,20618.5,2155901.0,35181903.0,33026002.0,system_historical,6.95,3.82,19.16,0.44,33.51,72.2
2021-05-02,NZOVE,Night,80438.3,59867.1,2892.9,10,50987.5,20571.2,2350866.0,39158376.0,36807510.0,system_historical,7.0,2.96,22.73,0.43,29.02,74.4
2021-05-03,NZOVE,Day,82648.0,65609.4,2225.9,10,56822.5,17038.7,2363614.0,43639692.0,41276079.0,system_historical,7.05,3.3,23.84,0.36,17.3,79.4
2021-05-04,NZOVE,Day,80877.6,62664.8,1948.6,10,54449.7,18212.8,2292364.0,41817385.0,39525021.0,system_historical,7.23,4.32,21.7,0.25,44.25,77.5
2021-05-04,NZOVE,Night,74852.5,53239.7,1931.9,10,45983.8,21612.8,2381694.0,35315567.0,32933873.0,system_historical,6.88,3.29,20.93,0.39,42.66,71.1
2021-05-05,NZOVE,Day,71334.2,55294.5,1716.3,10,48048.8,16039.7,2349970.0,36901463.0,34551493.0,system_historical,7.2,2.45,20.06,0.25,19.62,77.5
2021-05-06,NZOVE,Day,77494.6,54408.7,2534.2,10,46433.6,23085.9,2189490.0,35661034.0,33471544.0,system_historical,7.1,1.83,18.3,0.43,34.05,70.2
2021-05-07,NZOVE,Day,77803.6,60432.5,2173.6,10,52215.7,17371.1,2376407.0,40101637.0,37725230.0,system_historical,7.12,1.76,23.91,0.33,38.3,77.7
2021-05-07,NZOVE,Night,79450.0,59335.6,2442.1,10,50960.0,20114.5,2283646.0,39137247.0,36853602.0,system_historical,7.29,2.64,18.74,0.31,44.15,74.7
2021-05-08,NZOVE,Day,75597.2,54281.6,1700.8,10,47152.6,21315.6,2693286.0,36213217.0,33519931.0,system_historical,7.44,2.05,18.46,0.44,36.27,71.8
2021-05-09,NZOVE,Day,83381.9,62623.6,2351.2,10,54010.0,20758.3,2227875.0,41479672.0,39251798.0,system_historical,7.49,1.83,19.33,0.36,28.03,75.1
2021-05-09,NZOVE,Night,79148.9,62726.7,3029.2,10,53424.8,16422.2,2437442.0,41030262.0,38592820.0,system_historical,7.33,2.27,22.63,0.34,25.6,79.3
2021-05-10,NZOVE,Day,69716.6,52998.6,2059.1,10,45639.6,16718.0,2064353.0,35051233.0,32986880.0,system_historical,7.19,3.81,22.96,0.44,23.09,76.0
2021-05-11,NZOVE,Day,72609.6,53591.0,2000.2,10,46231.7,19018.6,2298539.0,35505945.0,33207406.0,system_historical,7.49,2.19,22.59,0.4,36.72,73.8
2021-05-12,NZOVE,Day,71331.9,55562.3,1960.6,10,48045.5,15769.6,2325618.0,36898908.0,34573290.0,system_historical,7.01,3.58,19.58,0.3,18.91,77.9
2021-05-12,NZOVE,Night,79427.3,60466.8,2421.4,10,51998.8,18960.5,2368383.0,39935044.0,37566661.0,system_historical,6.83,3.72,19.22,0.29,43.52,76.1
2021-05-13,NZOVE,Day,71674.2,51933.0,1928.7,10,44811.1,19741.2,1907399.0,34414889.0,32507490.0,system_historical,7.26,4.27,19.51,0.27,26.27,72.5
2021-05-14,NZOVE,Day,81057.5,64296.6,2867.6,10,54999.4,16760.9,2839160.0,42239517.0,39400357.0,system_historical,7.09,2.62,20.24,0.36,19.71,79.3
2021-05-15,NZOVE,Day,82322.7,65796.3,2212.8,10,57003.8,16526.4,2732822.0,43778918.0,41046096.0,system_historical,7.06,3.62,23.64,0.39,15.04,79.9
2021-05-15,NZOVE,Night,82837.6,63462.4,2054.8,10,55061.4,19375.2,2547214.0,42287154.0,39739940.0,system_historical,7.41,4.24,21.56,0.31,22.67,76.6
2021-05-16,NZOVE,Day,84138.3,59900.7,2109.8,10,51800.8,24237.7,2330835.0,39782981.0,37452145.0,system_historical,7.25,3.23,23.01,0.36,42.44,71.2
2021-05-17,NZOVE,Day,84074.1,61159.7,2958.0,10,52085.7,22914.4,2588673.0,40001791.0,37413118.0,system_historical,7.06,2.92,23.64,0.45,38.5,72.7
2021-05-17,NZOVE,Night,77179.5,56499.2,1908.6,10,48940.7,20680.3,2467780.0,37586438.0,35118658.0,system_historical,7.28,1.66,23.04,0.4,32.52,73.2
2021-05-18,NZOVE,Day,78681.4,59327.5,1867.4,10,51527.4,19353.9,2422950.0,39573014.0,37150064.0,system_historical,7.1,3.35,18.74,0.29,16.65,75.4
2021-05-19,NZOVE,Day,69358.2,53008.2,2578.8,10,45128.6,16350.1,2098562.0,34658749.0,32560187.0,system_historical,7.24,4.31,21.22,0.27,40.89,76.4
2021-05-20,NZOVE,Day,69129.1,53179.4,1721.1,10,46140.4,15949.7,2273248.0,35435803.0,33162554.0,system_historical,7.46,2.52,18.66,0.26,30.19,76.9
2021-05-20,NZOVE,Night,80660.3,60595.9,2709.3,10,51827.0,20064.4,2677058.0,39803141.0,37126083.0,system_historical,7.47,4.26,23.33,0.41,34.62,75.1
2021-05-21,NZOVE,Day,78183.9,57649.6,1934.4,10,49950.3,20534.3,2037369.0,38361839.0,36324470.0,system_historical,7.02,4.44,21.27,0.32,33.9,73.7
2021-05-22,NZOVE,Day,70865.7,56407.1,2402.6,10,48363.8,14458.6,2157422.0,37143417.0,34985995.0,system_historical,7.35,2.06,18.7,0.34,24.64,79.6
2021-05-23,NZOVE,Day,76332.6,53804.6,1999.3,10,46424.8,22528.0,2316514.0,35654232.0,33337718.0,system_historical,7.35,2.82,21.61,0.35,17.37,70.5
2021-05-23,NZOVE,Night,82455.1,63595.4,2911.0,10,54324.9,18859.7,2302204.0,41721519.0,39419315.0,system_historical,7.31,3.28,20.47,0.43,15.59,77.1
2021-05-24,NZOVE,Day,72697.1,54097.1,2168.0,10,46519.4,18599.9,2059097.0,35726903.0,33667805.0,system_historical,7.48,2.76,20.03,0.45,34.59,74.4
2021-05-25,NZOVE,Day,71260.6,55836.0,2427.6,10,47824.8,15424.6,2293848.0,36729453.0,34435605.0,system_historical,6.97,1.97,21.39,0.37,35.04,78.4
2021-05-25,NZOVE,Night,83022.8,58222.6,1824.1,10,50576.2,24800.2,2340159.0,38842544.0,36502385.0,system_historical,7.01,3.16,18.71,0.42,20.43,70.1
2021-05-26,NZOVE,Day,74241.0,58933.2,1857.4,10,51182.5,15307.7,2416668.0,39308183.0,36891515.0,system_historical,7.47,3.91,21.73,0.37,26.21,79.4
2021-05-27,NZOVE,Day,72471.5,56160.4,2290.2,10,48254.2,16311.1,2376938.0,37059198.0,34682260.0,system_historical,7.47,2.95,21.68,0.29,38.27,77.5
2021-05-27,NZOVE,Night,69644.3,51395.2,2127.9,10,44127.8,18249.1,2218780.0,33890162.0,31671381.0,system_historical,7.24,2.66,23.43,0.39,15.54,73.8
2021-05-28,NZOVE,Day,72162.7,51734.9,2215.3,10,44346.1,20427.8,2174302.0,34057785.0,31883483.0,system_historical,7.25,3.4,21.22,0.4,25.25,71.7
2021-05-29,NZOVE,Day,77732.9,57312.2,2111.8,10,49469.2,20420.7,2392225.0,37992336.0,35600112.0,system_historical,6.86,3.32,22.94,0.27,15.93,73.7
2021-05-29,NZOVE,Night,81984.3,61293.2,2895.8,10,52268.0,20691.1,2131600.0,40141819.0,38010219.0,system_historical,7.05,1.85,19.8,0.27,34.26,74.8
2021-05-30,NZOVE,Day,70637.9,55915.6,1914.0,10,48410.1,14722.4,2598965.0,37178933.0,34579968.0,system_historical,7.07,3.42,18.44,0.28,23.21,79.2
2021-05-31,NZOVE,Day,72697.0,53221.0,2150.4,10,45748.5,19476.0,2356126.0,35134884.0,32778757.0,system_historical,6.81,1.6,21.59,0.35,44.68,73.2
2021-06-01,NZOVE,Day,77351.3,55153.1,1797.3,10,47840.6,22198.1,2371952.0,36741546.0,34369594.0,system_historical,7.34,3.79,18.86,0.25,18.69,71.3
2021-06-01,NZOVE,Night,71043.2,49938.1,1896.2,10,43048.1,21105.1,2224599.0,33060953.0,30836353.0,system_historical,7.41,3.23,20.33,0.34,36.17,70.3
2021-06-02,NZOVE,Day,71882.4,54088.6,1988.3,10,46691.4,17793.8,2070877.0,35859023.0,33788146.0,system_historical,7.08,2.27,20.54,0.32,44.95,75.2
2021-06-03,NZOVE,Day,70896.0,54015.1,2321.9,10,46291.7,16880.9,2291679.0,35552013.0,33260335.0,system_historical,6.93,2.69,23.68,0.35,37.39,76.2
2021-06-04,NZOVE,Day,77569.8,61482.7,1875.7,10,53458.7,16087.0,2095259.0,41056307.0,38961048.0,system_historical,7.14,2.91,23.14,0.33,33.13,79.3
2021-06-04,NZOVE,Night,80569.4,61305.6,2211.2,10,52963.9,19263.8,2683428.0,40676258.0,37992829.0,system_historical,6.86,3.71,21.49,0.26,24.35,76.1
2021-06-05,NZOVE,Day,81998.0,60263.7,2960.7,10,51276.6,21734.3,2762641.0,39380434.0,36617793.0,system_historical,6.81,2.46,21.66,0.32,42.31,73.5
2021-06-06,NZOVE,Day,83868.4,63697.9,2063.6,10,55264.5,20170.5,2572818.0,42443153.0,39870336.0,system_historical,7.21,3.84,21.03,0.32,18.03,75.9
2021-06-06,NZOVE,Night,70571.9,49808.6,1642.6,10,43185.2,20763.3,2340800.0,33166225.0,30825425.0,system_historical,7.14,1.81,23.2,0.43,40.8,70.6
2021-06-07,NZOVE,Day,76929.7,59352.3,2399.7,10,51017.3,17577.5,2591712.0,39181302.0,36589590.0,system_historical,7.42,1.98,20.45,0.26,44.79,77.2
2021-06-08,NZOVE,Day,75411.0,54834.3,2481.5,10,46869.4,20576.7,2421294.0,35995706.0,33574412.0,system_historical,6.87,3.84,19.48,0.36,40.5,72.7
2021-06-09,NZOVE,Day,70617.1,54816.0,2066.6,10,47267.7,15801.1,2200996.0,36301626.0,34100630.0,system_historical,6.86,2.66,21.69,0.43,18.81,77.6
2021-06-09,NZOVE,Night,68855.3,53605.9,2202.3,10,46043.0,15249.5,1980259.0,35360992.0,33380734.0,system_historical,7.23,2.99,18.44,0.33,33.66,77.9
2021-06-10,NZOVE,Day,71157.7,52468.4,2582.6,10,44638.9,18689.4,2118282.0,34282674.0,32164392.0,system_historical,6.88,3.79,23.41,0.32,43.98,73.7
2021-06-11,NZOVE,Day,77029.9,60475.1,2346.1,10,52081.5,16554.8,2358959.0,39998627.0,37639668.0,system_historical,6.85,3.49,23.78,0.38,28.17,78.5
2021-06-12,NZOVE,Day,75029.4,54791.5,1648.7,10,47663.6,20237.9,1981267.0,36605668.0,34624401.0,system_historical,6.95,3.32,22.01,0.25,30.45,73.0
2021-06-12,NZOVE,Night,75021.1,58893.7,2383.7,10,50620.6,16127.4,2036702.0,38876643.0,36839940.0,system_historical,7.09,1.96,23.07,0.44,24.56,78.5
2021-06-13,NZOVE,Day,71158.9,55895.1,2006.7,10,48298.9,15263.8,2255095.0,37093550.0,34838455.0,system_historical,7.09,2.2,21.35,0.34,17.79,78.5
2021-06-14,NZOVE,Day,80623.8,63038.6,2209.5,10,54525.3,17585.2,2075670.0,41875404.0,39799735.0,system_historical,7.24,2.44,22.66,0.33,30.91,78.2
2021-06-15,NZOVE,Day,83554.6,60644.5,2182.8,10,52397.2,22910.1,2732786.0,40241028.0,37508242.0,system_historical,6.86,2.68,21.59,0.31,42.95,72.6
2021-06-15,NZOVE,Night,76206.5,54554.0,2619.3,10,46479.3,21652.5,2527940.0,35696073.0,33168132.0,system_historical,7.4,3.3,21.02,0.37,23.78,71.6
2021-06-16,NZOVE,Day,74532.6,52492.8,2530.3,10,44713.2,22039.7,2168698.0,34339772.0,32171074.0,system_historical,7.49,2.51,20.11,0.42,38.37,70.4
2021-06-17,NZOVE,Day,77382.3,58547.8,1789.4,10,50903.6,18834.5,2262274.0,39093943.0,36831669.0,system_historical,7.45,2.86,22.14,0.35,29.91,75.7
2021-06-18,NZOVE,Day,77838.4,58224.2,2295.4,10,50106.3,19614.2,2286518.0,38481676.0,36195158.0,system_historical,7.24,4.47,18.26,0.44,37.31,74.8
2021-06-18,NZOVE,Night,80387.9,62152.8,2185.8,10,53751.8,18235.1,2276967.0,41281362.0,39004394.0,system_historical,6.94,1.85,22.89,0.32,24.73,77.3
2021-06-19,NZOVE,Day,69545.1,48795.0,2174.4,10,41741.1,20750.1,2197897.0,32057168.0,29859271.0,system_historical,7.1,2.17,18.26,0.31,29.14,70.2
2021-06-20,NZOVE,Day,77157.9,54455.7,2602.6,10,46407.5,22702.3,2442558.0,35640984.0,33198425.0,system_historical,6.97,3.27,20.98,0.26,38.3,70.6
2021-06-21,NZOVE,Day,72087.8,57038.5,2119.7,10,49215.0,15049.3,2256980.0,37797084.0,35540105.0,system_historical,7.35,2.4,23.02,0.26,40.26,79.1
2021-06-21,NZOVE,Night,71412.0,50506.6,2316.1,10,43139.8,20905.5,2051411.0,33131337.0,31079926.0,system_historical,7.09,4.09,19.98,0.37,40.08,70.7
2021-06-22,NZOVE,Day,74745.8,54037.7,2312.2,10,46321.8,20708.0,2750384.0,35575113.0,32824729.0,system_historical,7.33,3.64,18.54,0.32,22.26,72.3
2021-06-23,NZOVE,Day,70901.3,55721.4,2763.3,10,47386.0,15179.9,2350262.0,36392419.0,34042158.0,system_historical,7.48,3.98,21.33,0.44,36.75,78.6
2021-06-24,NZOVE,Day,77372.3,58105.3,2160.1,10,50134.7,19267.1,2372664.0,38503437.0,36130772.0,system_historical,7.47,2.52,19.11,0.45,30.42,75.1
2021-06-25,NZOVE,Day,69874.2,52460.6,2103.7,10,45110.8,17413.6,2372702.0,34645113.0,32272411.0,system_historical,6.98,2.83,21.68,0.4,35.32,75.1
2021-06-25,NZOVE,Night,75509.7,57868.9,2878.4,10,49203.6,17640.7,1901820.0,37788390.0,35886570.0,system_historical,7.18,1.88,18.3,0.35,16.41,76.6
2021-06-26,NZOVE,Day,81606.9,58676.0,1794.2,10,51014.2,22930.9,2021555.0,39178877.0,37157322.0,system_historical,7.4,1.76,22.65,0.28,15.78,71.9
2021-06-27,NZOVE,Day,77899.1,59019.9,2020.8,10,51097.2,18879.2,2201706.0,39242634.0,37040927.0,system_historical,7.35,2.38,21.04,0.35,16.03,75.8
2021-06-28,NZOVE,Day,69312.7,50872.8,2327.7,10,43457.8,18439.9,2112891.0,33375579.0,31262687.0,system_historical,7.15,4.38,23.29,0.25,17.57,73.4
2021-06-28,NZOVE,Night,72523.3,57618.2,1867.0,10,49989.4,14905.1,2380988.0,38391863.0,36010876.0,system_historical,6.86,4.0,18.68,0.43,29.3,79.4
2021-06-29,NZOVE,Day,70092.7,56024.2,1768.4,10,48653.4,14068.5,2013740.0,37365804.0,35352064.0,system_historical,7.07,4.1,21.96,0.3,24.79,79.9
2021-06-30,NZOVE,Day,75862.1,57372.2,2372.6,10,49262.4,18489.9,2242048.0,37833499.0,35591452.0,system_historical,6.9,3.29,23.81,0.27,20.93,75.6
2021-07-01,NZOVE,Day,81237.9,59186.9,2093.9,10,51174.3,22051.0,2377418.0,39301834.0,36924416.0,system_historical,6.88,4.48,18.85,0.38,18.82,72.9
2021-07-01,NZOVE,Night,83115.4,62614.6,3076.7,10,53276.4,20500.8,2481864.0,40916270.0,38434405.0,system_historical,7.05,2.98,18.48,0.43,23.54,75.3
2021-07-02,NZOVE,Day,75556.4,58147.1,2763.5,10,49568.9,17409.3,2460878.0,38068935.0,35608056.0,system_historical,7.09,4.44,18.43,0.39,25.38,77.0
2021-07-03,NZOVE,Day,74606.9,59360.7,2767.0,10,50657.6,15246.2,2240188.0,38905057.0,36664869.0,system_historical,7.07,3.46,21.97,0.34,25.5,79.6
2021-07-03,NZOVE,Night,75690.2,55326.4,2477.7,10,47316.0,20363.8,2220223.0,36338722.0,34118499.0,system_historical,7.36,3.93,21.65,0.35,43.53,73.1
2021-07-04,NZOVE,Day,84111.0,59500.4,2140.2,10,51410.2,24610.6,2392313.0,39483004.0,37090691.0,system_historical,6.98,1.59,21.22,0.29,18.44,70.7
2021-07-05,NZOVE,Day,76910.8,56244.9,2054.2,10,48566.3,20665.9,2425268.0,37298883.0,34873615.0,system_historical,6.9,2.08,20.19,0.36,29.11,73.1
2021-07-05,NZOVE,Night,74502.5,55377.4,2572.1,10,47267.6,19125.0,2156381.0,36301532.0,34145151.0,system_historical,6.82,3.6,21.02,0.3,40.43,74.3
2021-07-06,NZOVE,Day,80924.6,60316.6,1885.8,10,52399.1,20608.0,2347624.0,40242543.0,37894919.0,system_historical,7.28,2.47,22.72,0.27,25.31,74.5
2021-07-07,NZOVE,Day,74117.7,57924.3,2315.7,10,49816.2,16193.4,2476281.0,38258806.0,35782525.0,system_historical,6.91,2.79,19.5,0.37,17.47,78.2
2021-07-07,NZOVE,Night,83842.8,64862.8,3007.5,10,55369.0,18980.0,2484444.0,42523393.0,40038949.0,system_historical,7.46,1.56,18.6,0.38,16.18,77.4
2021-07-08,NZOVE,Day,69654.1,52837.3,2388.3,10,45165.3,16816.8,1801979.0,34686913.0,32884934.0,system_historical,6.88,3.89,23.78,0.28,17.21,75.9
2021-07-09,NZOVE,Day,72041.1,53601.3,2393.9,10,45847.2,18439.9,1968517.0,35210649.0,33242132.0,system_historical,6.87,3.8,21.04,0.37,20.51,74.4
2021-07-10,NZOVE,Day,79749.1,59622.1,2098.0,10,51561.8,20127.1,2328774.0,39599485.0,37270711.0,system_historical,6.92,3.35,22.33,0.31,22.56,74.8
2021-07-10,NZOVE,Night,72350.7,54387.9,2566.7,10,46382.4,17962.8,2373985.0,35621676.0,33247690.0,system_historical,7.1,2.59,20.06,0.41,16.95,75.2
2021-07-11,NZOVE,Day,83032.9,58549.9,2487.4,10,50207.5,24483.0,2446971.0,38559398.0,36112427.0,system_historical,7.27,2.42,23.59,0.43,28.04,70.5
2021-07-12,NZOVE,Day,73062.2,58078.9,2152.8,10,50118.3,14983.3,2258237.0,38490823.0,36232585.0,system_historical,7.25,3.5,22.63,0.36,28.07,79.5
2021-07-13,NZOVE,Day,70404.3,49384.3,2425.2,10,42020.7,21020.0,2465822.0,32271918.0,29806096.0,system_historical,7.31,1.9,20.95,0.38,18.39,70.1
2021-07-13,NZOVE,Night,83402.4,66115.4,2956.3,10,56547.6,17287.1,2686706.0,43428538.0,40741831.0,system_historical,7.08,2.63,18.31,0.38,19.29,79.3
2021-07-14,NZOVE,Day,74757.4,53578.9,2212.2,10,46008.8,21178.4,2080041.0,35334760.0,33254720.0,system_historical,7.1,3.1,18.87,0.34,38.26,71.7
2021-07-15,NZOVE,Day,70614.7,54050.8,2518.2,10,46127.5,16563.9,2132491.0,35425932.0,33293441.0,system_historical,7.34,1.9,22.06,0.27,30.5,76.5
2021-07-16,NZOVE,Day,78068.8,60395.1,2278.3,10,52077.3,17673.7,2165328.0,39995388.0,37830060.0,system_historical,6.91,1.93,20.96,0.42,21.11,77.4
2021-07-16,NZOVE,Night,79366.7,60609.0,2555.4,10,51992.7,18757.6,2360445.0,39930424.0,37569979.0,system_historical,7.45,3.71,22.28,0.41,43.9,76.4
2021-07-17,NZOVE,Day,76976.1,60185.0,2146.8,10,52019.8,16791.1,2134588.0,39951183.0,37816594.0,system_historical,6.91,3.56,22.95,0.32,24.56,78.2
2021-07-18,NZOVE,Day,78958.6,57549.2,2494.9,10,49299.4,21409.3,2542428.0,37861974.0,35319546.0,system_historical,7.07,3.47,20.78,0.37,31.49,72.9
2021-07-19,NZOVE,Day,83885.6,62213.7,1978.1,10,54014.2,21671.9,2121667.0,41482929.0,39361262.0,system_historical,7.44,3.6,22.69,0.29,24.34,74.2
2021-07-19,NZOVE,Night,71474.9,53555.6,2224.2,10,45975.9,17919.3,2102494.0,35309486.0,33206992.0,system_historical,7.12,2.71,22.77,0.36,39.01,74.9
2021-07-20,NZOVE,Day,72863.9,51210.7,1994.1,10,44095.5,21653.2,2246929.0,33865350.0,31618421.0,system_historical,6.91,3.61,18.04,0.41,29.87,70.3
2021-07-21,NZOVE,Day,81775.7,59559.2,2865.2,10,50738.1,22216.5,2415453.0,38966853.0,36551400.0,system_historical,7.02,3.09,19.76,0.41,21.6,72.8
2021-07-21,NZOVE,Night,76812.5,59896.9,2794.4,10,51112.8,16915.7,2354122.0,39254614.0,36900493.0,system_historical,6.95,3.07,19.97,0.43,41.39,78.0
2021-07-22,NZOVE,Day,82794.1,58615.9,2141.7,10,50612.7,24178.1,2323440.0,38870525.0,36547085.0,system_historical,7.47,2.62,23.13,0.36,38.65,70.8
2021-07-23,NZOVE,Day,82704.8,62245.4,2514.4,10,53506.5,20459.4,2298839.0,41092980.0,38794141.0,system_historical,6.81,3.53,22.01,0.32,27.95,75.3
2021-07-23,NZOVE,Night,80490.0,59722.5,1888.0,10,51862.2,20767.6,2337515.0,39830166.0,37492651.0,system_historical,7.28,2.13,20.38,0.28,15.03,74.2
2021-07-24,NZOVE,Day,70074.4,52013.6,2296.0,10,44516.3,18060.8,2320412.0,34188504.0,31868093.0,system_historical,7.13,2.62,21.74,0.25,29.59,74.2
2021-07-25,NZOVE,Day,74697.6,58787.6,2906.4,10,50002.4,15910.0,2110350.0,38401871.0,36291521.0,system_historical,7.25,2.68,19.56,0.39,20.72,78.7
2021-07-26,NZOVE,Day,80680.7,64259.5,3041.9,10,54791.7,16421.1,2626721.0,42080005.0,39453284.0,system_historical,6.8,2.39,18.1,0.4,25.18,79.6
2021-07-26,NZOVE,Night,83560.5,63259.7,1941.1,10,54992.7,20300.8,2522831.0,42234374.0,39711543.0,system_historical,7.39,3.55,22.24,0.41,44.77,75.7
2021-07-27,NZOVE,Day,74228.1,58454.1,2134.6,10,50474.1,15774.0,2343973.0,38764094.0,36420121.0,system_historical,7.28,4.37,22.4,0.42,42.48,78.7
2021-07-28,NZOVE,Day,82906.7,64305.6,2261.8,10,55613.2,18601.1,2423097.0,42710965.0,40287868.0,system_historical,7.49,2.28,18.33,0.29,40.25,77.6
2021-07-28,NZOVE,Night,74073.4,54204.9,2000.8,10,46783.6,19868.5,2364570.0,35929785.0,33565215.0,system_historical,7.41,3.71,21.73,0.34,40.31,73.2
2021-07-29,NZOVE,Day,70025.5,53590.7,2210.8,10,46020.8,16434.8,2141800.0,35343997.0,33202198.0,system_historical,6.97,2.38,22.88,0.43,24.4,76.5
2021-07-30,NZOVE,Day,82357.3,59571.6,2149.1,10,51465.4,22785.6,2572344.0,39525428.0,36953084.0,system_historical,7.43,2.73,22.77,0.26,26.05,72.3
2021-07-31,NZOVE,Day,69098.4,49567.9,2417.3,10,42193.8,19530.5,2354505.0,32404830.0,30050325.0,system_historical,6.86,2.95,18.75,0.29,32.49,71.7
2021-07-31,NZOVE,Night,79982.1,56712.0,2312.0,10,48728.8,23270.1,2294003.0,37423738.0,35129735.0,system_historical,6.93,4.48,22.35,0.33,42.19,70.9
2021-08-01,NZOVE,Day,77912.5,57201.1,2139.9,10,49341.0,20711.4,2408458.0,37893910.0,35485452.0,system_historical,7.47,2.16,19.64,0.35,15.71,73.4
2021-08-02,NZOVE,Day,81252.5,59814.0,2068.5,10,51764.1,21438.4,2356986.0,39754865.0,37397879.0,system_historical,6.94,2.89,21.44,0.43,27.32,73.6
2021-08-03,NZOVE,Day,75147.2,52889.1,1933.2,10,45666.9,22258.1,2054381.0,35072213.0,33017832.0,system_historical,6.85,2.37,18.87,0.33,39.68,70.4
2021-08-03,NZOVE,Night,78335.1,60032.1,2759.8,10,51269.1,18303.0,2433939.0,39374682.0,36940743.0,system_historical,6.82,3.4,19.53,0.36,41.63,76.6
2021-08-04,NZOVE,Day,78850.2,62346.8,2592.7,10,53519.4,16503.5,2415596.0,41102915.0,38687319.0,system_historical,7.43,4.34,20.8,0.44,17.12,79.1
2021-08-05,NZOVE,Day,72769.0,57356.2,1870.9,10,49749.6,15412.8,2247304.0,38207722.0,35960417.0,system_historical,6.89,2.0,19.76,0.32,26.64,78.8
2021-08-06,NZOVE,Day,83617.1,58574.0,2299.0,10,50417.6,25043.1,2323882.0,38720702.0,36396820.0,system_historical,7.11,1.57,23.48,0.3,33.47,70.1
2021-08-06,NZOVE,Night,81169.3,58764.5,2852.2,10,50035.8,22404.8,2418959.0,38427504.0,36008545.0,system_historical,7.23,4.28,20.44,0.42,40.23,72.4
2021-08-07,NZOVE,Day,70657.0,50842.7,1594.0,10,44164.4,19814.3,2090445.0,33918297.0,31827852.0,system_historical,7.03,4.0,18.78,0.37,27.27,72.0
